task_config,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ihm_decomp,123,7,0.6014092288683596,0.3607815121459128,1.2449928600194673,0.7255509607656554,5.5,1.1187108755111694,0.6169007420539856,1.0,0.7098552702166865,0.3351121974341818,0.6955600545413324,0.19089129005618052,0.4959166438026903
ihm_decomp,123,8,0.5942292594753499,0.35738918634221023,1.2413942577016406,0.7260556116895384,5.5,1.1132863759994507,0.6062275171279907,1.0,0.7458007204001187,0.3384141859607279,0.6808469872939132,0.1741172357224697,0.4975984025999669
ihm_decomp,123,9,0.5836311261206215,0.3539003909415033,1.2280863854041786,0.7272227848981666,5.5,1.108823537826538,0.6007901430130005,1.0,0.7730273132274392,0.384911440328986,0.6966537551451828,0.19243837584734103,0.4982797327365008
ihm_decomp,123,10,0.5779333131542372,0.3464960191707944,1.2401171800351038,0.7285027993297993,5.5,1.1131951808929443,0.5936232209205627,1.0,0.7680699807737803,0.38333526194619916,0.6928244724956917,0.18325095502798328,0.49832380322750697
ihm_decomp,123,11,0.5746610631849047,0.3447812387646546,1.2385337613034977,0.7286999095475309,5.5,1.1114957332611084,0.5906456112861633,1.0,0.7745559143117047,0.38424649289630236,0.6996426712479682,0.19908283706672397,0.5001941765554627
ihm_decomp,123,12,0.5668401439637596,0.3439277009021767,1.222290112201824,0.7275516372580716,5.6,1.1079529523849487,0.5885934233665466,1.0,0.7740635964693064,0.4004500974193119,0.6921858152087718,0.19353856842135678,0.5000719868699693
ihm_decomp,123,13,0.5659186743752925,0.3392769173763725,1.2367571251361131,0.7300339346369281,5.5,1.1117615699768066,0.5851714015007019,1.0,0.7728840329078241,0.41241288066657156,0.6828513067460305,0.18461678961922098,0.5005429949921886
ihm_decomp,123,14,0.5639449171884612,0.34067346799842135,1.2269592074327593,0.7296524349779021,5.5,1.1094061136245728,0.5846623182296753,1.0,0.7741369026793419,0.40950926161874723,0.6783817701664021,0.1747092293091171,0.5009126417803902
ihm_decomp,123,15,0.5612321531147936,0.33791835749253435,1.2302653443344815,0.7290875378133949,5.5,1.1082371473312378,0.5822933316230774,1.0,0.7727540809900337,0.4075985507261855,0.693368927832791,0.1942400056816434,0.5020010530134735
ihm_decomp,123,16,0.5457255144046383,0.33290885076512416,1.2105508092709505,0.7286088937755235,5.6,1.1036633253097534,0.5787544846534729,1.0,0.7866464408168977,0.43941546322312275,0.6873357453290203,0.18791452886946006,0.49885509622047874
